¥Ó½Ð¤é´Á,¾÷ºØ®Æ¸¹,¾÷ºØ«~¦W,²£´ú®Æ¸¹- ¬y¤ô¸¹,"²£´ú®Æ¸¹-
 ª©¥»¸¹",¬y¤ô¸¹+ª©¥»¸¹,²£´ú«~¦W,­t³d¤H,µ{¦¡­×§ï,¥¿¦¡ EC,³Æµù(EC³æ¸¹),"EC
 ´£¥X¤é´Á","EC
 §¹¦¨¤é´Á",,,,,,,,,,,
2022/11/3,1107A0015300,Ripley HW-AC62,FA7001461,200,FA7001461200,Test Ripley HW-AC62 WriteMAC 2.00,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/3,5100Z5781300,Ripley Main BD ASSEM (Bundle),FA7001462,200,FA7001462200,Test Ripley Main BD ASSEM (Bundle) PCBA Test 2.00,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/3,5100Z5782300,Ripley IO BD ASSEM (Bundle),FA7001463,200,FA7001463200,Test Ripley IO BD ASSEM (Bundle) PCBA Test 2.00,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/3,5100Z5773300,Ripley Power BD ASSEM (Bundle),FA7001464,200,FA7001464200,Test Ripley Power BD ASSEM (Bundle) PCBA Test 2.00,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/3,5100Z5780300,Ripley MODULE POWER SUPPLY 480W ASSEM (Bundle),FA7001465,200,FA7001465200,Test Ripley MODULE POWER SUPPLY 480W ASSEM (Bundle) PCBA Test 2.00,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126300,ENS620EXT (FCC),FA7001466,221,FA7001466221,Test ENS620EXT (FCC) Power Calibration 2.4G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126300,ENS620EXT (FCC),FA7001467,221,FA7001467221,Test ENS620EXT (FCC) Power Calibration 5G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126300,ENS620EXT (FCC),FA7001468,221,FA7001468221,Test ENS620EXT (FCC) Throughput Test 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126300,ENS620EXT (FCC),FA7001469,271,FA7001469271,Test ENS620EXT (FCC) MAC 2.71,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126301,ENS620EXT (ETSI),FA7001470,221,FA7001470221,Test ENS620EXT (ETSI) Power Calibration 2.4G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126301,ENS620EXT (ETSI),FA7001471,221,FA7001471221,Test ENS620EXT (ETSI) Power Calibration 5G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126301,ENS620EXT (ETSI),FA7001472,221,FA7001472221,Test ENS620EXT (ETSI) Throughput Test 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126301,ENS620EXT (ETSI),FA7001473,281,FA7001473281,Test ENS620EXT (ETSI) MAC 2.81,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126302,ENS620EXT (UK),FA7001474,201,FA7001474201,Test ENS620EXT (UK) Power Calibration 2.4G 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126302,ENS620EXT (UK),FA7001475,201,FA7001475201,Test ENS620EXT (UK) Power Calibration 5G 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126302,ENS620EXT (UK),FA7001476,201,FA7001476201,Test ENS620EXT (UK) Throughput Test 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126302,ENS620EXT (UK),FA7001477,201,FA7001477201,Test ENS620EXT (UK) MAC 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126303,ENS620EXT (INT),FA7001478,221,FA7001478221,Test ENS620EXT (INT) Power Calibration 2.4G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126303,ENS620EXT (INT),FA7001479,221,FA7001479221,Test ENS620EXT (INT) Power Calibration 5G 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126303,ENS620EXT (INT),FA7001480,221,FA7001480221,Test ENS620EXT (INT) Throughput Test 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126303,ENS620EXT (INT),FA7001481,281,FA7001481281,Test ENS620EXT (INT) MAC 2.81,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126304,ENS620EXT (AU),FA7001482,211,FA7001482211,Test ENS620EXT (AU) Power Calibration 2.4G 2.11,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126304,ENS620EXT (AU),FA7001483,211,FA7001483211,Test ENS620EXT (AU) Power Calibration 5G 2.11,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126304,ENS620EXT (AU),FA7001484,211,FA7001484211,Test ENS620EXT (AU) Throughput Test 2.11,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1126304,ENS620EXT (AU),FA7001485,221,FA7001485221,Test ENS620EXT (AU) MAC 2.21,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1107A0014300,Gandalf AD32-HW,FA7001486,201,FA7001486201,Test Gandalf AD32-HW PCBATest 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1107A0014300,Gandalf AD32-HW,FA7001487,201,FA7001487201,Test Gandalf AD32-HW MAC 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1107A0014300,Gandalf AD32-HW,FA7001488,201,FA7001488201,Test Gandalf AD32-HW Negative Pressure 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1107A0014300,Gandalf AD32-HW,FA7001489,201,FA7001489201,Test Gandalf AD32-HW Packing 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/9,1102A1374300,O-235,FA7001490,321,FA7001490321,Test O-235 Customer FW Upgrade 3.21,Â@¶f,Done,Done,SENAO111-202307-0140,2023/7/28,2023/8/7,,,,,,,,,,,
2022/11/9,1102A1374300,O-235,FA7001491,241,FA7001491241,Test O-235 Final Test 2.41,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,5216A2054020,O-235,FA7001492,231,FA7001492231,Test O-235 Power Calibration Radio3 2.31,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,5216A2054020,O-235,FA7001493,241,FA7001493241,Test O-235 Power Calibration Radio12 2.41,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1102A1374300,O-235,FA7001494,231,FA7001494231,Test O-235 Throughput Test 2G 5G 11AC AX 2.31,Â@¶f,Done,Done,SENAO111-202307-0140,2023/7/28,2023/8/7,,,,,,,,,,,
2022/11/9,1102A1374300,O-235,FA7001495,241,FA7001495241,Test O-235 MAC 2.41,Â@¶f,Done,Done,SENAO111-202307-0140,2023/7/28,2023/8/7,,,,,,,,,,,
2022/11/9,1501A0007300,Red Eye-CRGO,FA7001496,261,FA7001496261,Test Red Eye-CRGO Function test 2.61,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1501A0007300,Red Eye-CRGO,FA7001497,251,FA7001497251,Test Red Eye-CRGO PCBATest 2.51,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1501A0007300,Red Eye-CRGO,FA7001498,211,FA7001498211,Test Red Eye-CRGO Power Calibration BT 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1501A0007300,Red Eye-CRGO,FA7001499,301,FA7001499301,Test Red Eye-CRGO MAC 3.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001500,201,FA7001500201,Test NV5 AP21¤­ºjSN¦L¥X¥~½c¼ÐÅÒ 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001501,211,FA7001501211,Test NV5 AP26 SNµ²¦XODM ÀË¬dAdapter UPC 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001502,201,FA7001502201,Test NV5 BurnInTest 2.01,Â@¶f,Done,Progress,SENAO111-202308-0020,2023/8/3,,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001503,201,FA7001503201,Test NV5 PCBATest 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001504,201,FA7001504201,Test NV5 SystemTest 2.01,Â@¶f,X,X,X,X,X,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001505,201,FA7001505201,Test NV5 UpgradeFW 2.01,Â@¶f,X,X,X,X,X,,,,,,,,,,,
2022/11/9,1408A0038300,NV5,FA7001506,201,FA7001506201,Test NV5 MAC 2.01,Â@¶f,Done,Progress,SENAO111-202308-0020,2023/8/3,,,,,,,,,,,,
2022/11/11,1102A1380300,MR44-HW,FA7000004,242,FA7000004242,Test MR44-HW Throughput Test 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202211-0081,2022/11/14,2022/11/23,,,,,,,,,,,
2022/11/11,1102A1380300,MR44-HW,FA7000005,212,FA7000005212,Test MR44-HW MAC&IIP 2.12,ÄÊ¼Ý,Done,Done,SENAO111-202211-0081,2022/11/14,2022/11/23,,,,,,,,,,,
2022/11/16,5216A2575000,FAP-231G ADJUST,FA7000606,201,FA7000606201,Test FAP-231G POE Test 2.01,¯Õ·z,Done,Done,SENAO111-202301-0142,2023/1/31,2023/2/6,,,,,,,,,,,
2022/11/16,5216A2575000,FAP-231G ADJUST,FA7000607,201,FA7000607201,Test FAP-231G Power Calibration Pine Iron BLE 2.01,¯Õ·z,X,X,µ{¦¡¶iª©,X,X,,,,,,,,,,,
2022/11/16,1102A1463300,FAP-231G (US) PRODUCT,FA7000608,201,FA7000608201,Test FAP-231G (US) TP Pine 2.01,¯Õ·z,Done,Done,SENAO111-202305-0028,2023/5/5,2023/5/16,,,,,,,,,,,
2022/11/16,1102A1463300,FAP-231G (US) PRODUCT,FA7000609,201,FA7000609201,Test FAP-231G (US) MAC 2.01,¯Õ·z,X,X,µ{¦¡¶iª©,X,X,,,,,,,,,,,
2022/11/16,1102A1463301,FAP-231G (EU) PRODUCT,FA7000610,201,FA7000610201,Test FAP-231G (EU) TP Pine 2.01,¯Õ·z,Done,Done,SENAO111-202305-0028,2023/5/5,2023/5/16,,,,,,,,,,,
2022/11/16,1102A1463301,FAP-231G (EU) PRODUCT,FA7000611,201,FA7000611201,Test FAP-231G (EU) MAC 2.01,¯Õ·z,X,X,µ{¦¡¶iª©,X,X,,,,,,,,,,,
2022/11/16,5216A2575010,FAP-233G ADJUST,FA7000612,201,FA7000612201,Test FAP-233G POE Test 2.01,¯Õ·z,Done,Done,SENAO111-202301-0142,2023/1/31,2023/2/6,,,,,,,,,,,
2022/11/16,5216A2575010,FAP-233G ADJUST,FA7000613,201,FA7000613201,Test FAP-233G Power Calibration Pine Iron BLE 2.01,¯Õ·z,X,X,X,X,X,,,,,,,,,,,
2022/11/16,1102A1513300,FAP-233G (US) PRODUCT,FA7000614,201,FA7000614201,Test FAP-233G (US) TP Pine 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/16,1102A1513300,FAP-233G (US) PRODUCT,FA7000615,201,FA7000615201,Test FAP-233G (US) MAC 2.01,¯Õ·z,X,X,X,X,X,,,,,,,,,,,
2022/11/16,1102A1513301,FAP-233G (EU) PRODUCT,FA7000616,201,FA7000616201,Test FAP-233G (EU) TP Pine 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/16,1102A1513301,FAP-233G (EU) PRODUCT,FA7000617,201,FA7000617201,Test FAP-233G (EU) MAC 2.01,¯Õ·z,X,X,X,X,X,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001507,201,FA7001507201,Test WHG-AC1750AF-2 Final Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001508,211,FA7001508211,Test WHG-AC1750AF-2 MAC Verification 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001509,201,FA7001509201,Test WHG-AC1750AF-2 Power Calibration 2.4G 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001510,201,FA7001510201,Test WHG-AC1750AF-2 Power Calibration 5G 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001511,201,FA7001511201,Test WHG-AC1750AF-2 Throughput Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1103A0034302,WHG-AC1750AF-2,FA7001512,211,FA7001512211,Test WHG-AC1750AF-2 MAC 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001513,221,FA7001513221,Test V300-8P-2X CheckMAC 2.21,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001514,201,FA7001514201,Test V300-8P-2X PCBATest 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001515,201,FA7001515201,Test V300-8P-2X PowerLoad Test(Assy) 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001516,201,FA7001516201,Test V300-8P-2X PSE Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001517,201,FA7001517201,Test V300-8P-2X SystemTest 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0116300,V300-8P-2X,FA7001518,211,FA7001518211,Test V300-8P-2X MAC 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1405A0003300,MA-PWR-MV-LV,FA7001519,201,FA7001519201,Test MA-PWR-MV-LV Final Test 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1501A0006300,Magneto-DM11,FA7001520,231,FA7001520231,Test Magneto-DM11 PCBATest 2.31,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1501A0006300,Magneto-DM11,FA7001521,211,FA7001521211,Test Magneto-DM11 Power Calibration BT 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1501A0006300,Magneto-DM11,FA7001522,231,FA7001522231,Test Magneto-DM11 MAC 2.31,Â@¶f,Done,Done,SENAO111-202307-0081,2023/7/19,2023/7/21,,,,,,,,,,,
2022/11/16,1102A1188300,EAP1300 (FCC),FA7001523,231,FA7001523231,Test EAP1300 (FCC) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188300,EAP1300 (FCC),FA7001524,231,FA7001524231,Test EAP1300 (FCC) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188300,EAP1300 (FCC),FA7001525,251,FA7001525251,Test EAP1300 (FCC) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188301,EAP1300 (ETSI),FA7001526,231,FA7001526231,Test EAP1300 (ETSI) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188301,EAP1300 (ETSI),FA7001527,231,FA7001527231,Test EAP1300 (ETSI) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188301,EAP1300 (ETSI),FA7001528,251,FA7001528251,Test EAP1300 (ETSI) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188303,EAP1300 (INT),FA7001529,231,FA7001529231,Test EAP1300 (INT) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188303,EAP1300 (INT),FA7001530,231,FA7001530231,Test EAP1300 (INT) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1188303,EAP1300 (INT),FA7001531,251,FA7001531251,Test EAP1300 (INT) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189300,EAP1300EXT (FCC),FA7001532,231,FA7001532231,Test EAP1300EXT (FCC) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189300,EAP1300EXT (FCC),FA7001533,231,FA7001533231,Test EAP1300EXT (FCC) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189300,EAP1300EXT (FCC),FA7001534,251,FA7001534251,Test EAP1300EXT (FCC) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189301,EAP1300EXT (ETSI),FA7001535,231,FA7001535231,Test EAP1300EXT (ETSI) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189301,EAP1300EXT (ETSI),FA7001536,231,FA7001536231,Test EAP1300EXT (ETSI) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189301,EAP1300EXT (ETSI),FA7001537,251,FA7001537251,Test EAP1300EXT (ETSI) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189303,EAP1300EXT (INT),FA7001538,231,FA7001538231,Test EAP1300EXT (INT) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189303,EAP1300EXT (INT),FA7001539,231,FA7001539231,Test EAP1300EXT (INT) Throughput Test 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1189303,EAP1300EXT (INT),FA7001540,251,FA7001540251,Test EAP1300EXT (INT) MAC 2.51,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209305,EAP1250 (FCC),FA7001541,231,FA7001541231,Test EAP1250 (FCC) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209305,EAP1250 (FCC),FA7001542,241,FA7001542241,Test EAP1250 (FCC) Throughput Test 2.41,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209305,EAP1250 (FCC),FA7001543,271,FA7001543271,Test EAP1250 (FCC) MAC 2.71,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209306,EAP1250 (ETSI),FA7001544,231,FA7001544231,Test EAP1250 (ETSI) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209306,EAP1250 (ETSI),FA7001545,241,FA7001545241,Test EAP1250 (ETSI) Throughput Test 2.41,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209306,EAP1250 (ETSI),FA7001546,271,FA7001546271,Test EAP1250 (ETSI) MAC 2.71,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209307,EAP1250 (UK),FA7001547,231,FA7001547231,Test EAP1250 (UK) Power Calibration 2G+5G 2.31,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209307,EAP1250 (UK),FA7001548,241,FA7001548241,Test EAP1250 (UK) Throughput Test 2.41,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1102A1209307,EAP1250 (UK),FA7001549,271,FA7001549271,Test EAP1250 (UK) MAC 2.71,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,5100Z5729300,COM-7100-E ASSEM (Bundle),FA7001550,201,FA7001550201,Test COM-7100-E ASSEM (Bundle) OS Update 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/16,5100Z5729300,COM-7100-E ASSEM (Bundle),FA7001551,201,FA7001551201,Test COM-7100-E ASSEM (Bundle) PCBATest 2.01,¯Õ·z,,,,,,,,,,,,,,,,
2022/11/16,1402A0152301,Angel Eyes,FA7001552,211,FA7001552211,Test Angel Eyes FW Upgrade 2.11,Â@¶f,Done,Done,SENAO111-202307-0084,2023/7/19,2023/8/7,,,,,,,,,,,
2022/11/16,1402A0152301,Angel Eyes,FA7001553,201,FA7001553201,Test Angel Eyes SystemTest 2.01,Â@¶f,Done,Done,SENAO111-202307-0084,2023/7/19,2023/8/7,,,,,,,,,,,
2022/11/16,1402A0152301,Angel Eyes,FA7001554,201,FA7001554201,Test Angel Eyes Voltage Test ¹qªí 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1402A0152301,Angel Eyes,FA7001555,211,FA7001555211,Test Angel Eyes MAC 2.11,Â@¶f,Done,Done,SENAO111-202307-0084,2023/7/19,2023/8/7,,,,,,,,,,,
2022/11/16,1408A0015301,CME3000,FA7001556,201,FA7001556201,Test CME3000 BurnInTest 2.01,à±µ¾,Done,Done,SENAO111-202212-0014,2022/12/5,2022/12/8,,,,,,,,,,,
2022/11/16,1408A0015301,CME3000,FA7001557,201,FA7001557201,Test CME3000 CheckMAC 2.01,à±µ¾,Done,Done,SENAO111-202212-0014,2022/12/5,2022/12/8,,,,,,,,,,,
2022/11/16,1408A0015301,CME3000,FA7001558,201,FA7001558201,Test CME3000 MAC 2.01,à±µ¾,Done,Done,SENAO111-202212-0014,2022/12/5,2022/12/8,,,,,,,,,,,
2022/11/16,1408A0023301,ENM7516-02 (054.25173.M002),FA7001559,211,FA7001559211,Test ENM7516-02 (054.25173.M002) Final Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1101A1055300,PCE4302AN (P19346-01$AA),FA7001560,211,FA7001560211,Test PCE4302AN (P19346-01$AA) Power Calibration 2.11,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1101A1055300,PCE4302AN (P19346-01$AA),FA7001561,201,FA7001561201,Test PCE4302AN (P19346-01$AA) Throughput Test 2.4G+AC5G 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1101A1055301,PCE4302AN (ADV),FA7001562,201,FA7001562201,Test PCE4302AN (ADV) Power Calibration 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1101A1055301,PCE4302AN (ADV),FA7001563,201,FA7001563201,Test PCE4302AN (ADV) Throughput Test 2.4G+AC5G 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001564,201,FA7001564201,Test IG15 Tokyo IoT-LTE gateway CheckMAC 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001565,201,FA7001565201,Test IG15 Tokyo IoT-LTE gateway Final Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001566,201,FA7001566201,Test IG15 Tokyo IoT-LTE gateway FW Upgrade 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001567,201,FA7001567201,Test IG15 Tokyo IoT-LTE gateway GPS Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001568,201,FA7001568201,Test IG15 Tokyo IoT-LTE gateway GPS2 Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001569,201,FA7001569201,Test IG15 Tokyo IoT-LTE gateway LTE OTA +TP Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001570,201,FA7001570201,Test IG15 Tokyo IoT-LTE gateway LTE+BLE Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001571,201,FA7001571201,Test IG15 Tokyo IoT-LTE gateway MCU Test 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001572,201,FA7001572201,Test IG15 Tokyo IoT-LTE gateway PCBATest 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1104A0224303,IG15 Tokyo IoT-LTE gateway,FA7001573,201,FA7001573201,Test IG15 Tokyo IoT-LTE gateway Positive Pressure 2.01,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1203A0013300,NSG-101,FA7001574,211,FA7001574211,Test NSG-101 CheckPower BLE 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1203A0013300,NSG-101,FA7001575,211,FA7001575211,Test NSG-101 LTE Test(NI) 2.11,Â@¶f,Done,Progress,SENAO111-202309-0039,2023/9/11,,,,,,,,,,,,
2022/11/16,1203A0013300,NSG-101,FA7001576,251,FA7001576251,Test NSG-101 PCBATest 2.51,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1203A0013300,NSG-101,FA7001577,211,FA7001577211,Test NSG-101 Throughput Test 2.4G+AC5G+11AC 2.11,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1203A0013300,NSG-101,FA7001578,251,FA7001578251,Test NSG-101 MAC 2.51,Â@¶f,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001579,231,FA7001579231,Test FAP-U421EV Check Power 2G 2.31,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001580,241,FA7001580241,Test FAP-U421EV Check Power 5G 2.41,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001581,201,FA7001581201,Test FAP-U421EV Check Power (Assembly) Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001582,211,FA7001582211,Test FAP-U421EV Throughput Test 2.4G 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001583,211,FA7001583211,Test FAP-U421EV Throughput Test 5G 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117300,FAP-U421EV,FA7001584,241,FA7001584241,Test FAP-U421EV MAC 2.41,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001585,231,FA7001585231,Test FAP-U421EV (EU) Check Power 2G 2.31,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001586,241,FA7001586241,Test FAP-U421EV (EU) Check Power 5G 2.41,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001587,201,FA7001587201,Test FAP-U421EV (EU) Check Power (Assembly) Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001588,201,FA7001588201,Test FAP-U421EV (EU) Throughput Test 2.4G 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001589,211,FA7001589211,Test FAP-U421EV (EU) Throughput Test 5G 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/16,1102A1117302,FAP-U421EV (EU),FA7001590,221,FA7001590221,Test FAP-U421EV (EU) MAC 2.21,¬M¥ô,,,,,,,,,,,,,,,,
2022/11/21,1408A0040301,T25-W(R),FA7001591,200,FA7001591200,Test T25-W(R ) AP21_¤­ºjSN¦L¥X¥~½c¼ÐÅÒ_v2.00,Â@¶f,Done,Done,SENAO111-202212-0133,2022/12/16,2022/12/21,,,,,,,,,,,
2022/11/21,1408A0040301,T25-W(R),FA7001592,200,FA7001592200,Test T25-W(R ) AP26_T25-W(R)_SNµ²¦XODM_ÀË¬dAdapter_QRCode_UPC_v2.00,Â@¶f,Done,Done,SENAO111-202212-0133,2022/12/16,2022/12/21,,,,,,,,,,,
